epoch,loss,channel_size,p_mutate,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,$p_{m}$,Meta Experiment Index,Experiment Index
35,1.7121224403381348,5,0.7,,,,,,,,0.7,7,1
36,1.693652629852295,5,0.7,1.5892720222473145,0.85625,0.85625,0.11043336987495422,0.2725887596607208,0.8968750238418579,0.033000554889440536,0.7,7,1
37,1.6557989120483398,5,0.7,,,,,,,,0.7,7,1
38,1.5195298194885254,5,0.7,,,,,,,,0.7,7,1
39,1.490859031677246,5,0.7,,,,,,,,0.7,7,1
40,1.4693810939788818,5,0.7,,,,,,,,0.7,7,1
41,1.4804927110671997,5,0.7,1.3497576713562012,0.9175,0.9175,0.0895874872803688,0.1314202845096588,0.9356250166893005,0.020600346848368645,0.7,7,1
42,1.4187049865722656,5,0.7,,,,,,,,0.7,7,1
43,1.216841220855713,5,0.7,,,,,,,,0.7,7,1
44,1.224269151687622,5,0.7,,,,,,,,0.7,7,1
45,1.1668343544006348,5,0.7,,,,,,,,0.7,7,1
46,1.4602383375167847,5,0.7,1.2850245237350464,0.9225,0.9225,0.04187376797199249,0.15565094351768494,0.956250011920929,0.014000236056745052,0.7,7,1
47,1.3613184690475464,5,0.7,,,,,,,,0.7,7,1
48,1.239271640777588,5,0.7,,,,,,,,0.7,7,1
49,1.1738091707229614,5,0.7,,,,,,,,0.7,7,1
50,1.1371948719024658,5,0.7,,,,,,,,0.7,7,1
51,1.2450964450836182,5,0.7,1.2413277626037598,0.9425,0.9425,0.07146263867616653,0.05361517518758774,0.9418749809265137,0.018600312992930412,0.7,7,1
52,1.202117919921875,5,0.7,,,,,,,,0.7,7,1
53,1.09556245803833,5,0.7,,,,,,,,0.7,7,1
54,1.1827667951583862,5,0.7,,,,,,,,0.7,7,1
55,1.1336712837219238,5,0.7,,,,,,,,0.7,7,1
56,1.1604254245758057,5,0.7,1.2064273357391357,0.945,0.945,0.07230022549629211,0.03662692755460739,0.9512500166893005,0.015600263141095638,0.7,7,1
57,1.1303088665008545,5,0.7,,,,,,,,0.7,7,1
58,1.172105312347412,5,0.7,,,,,,,,0.7,7,1
59,1.2462115287780762,5,0.7,,,,,,,,0.7,7,1
60,1.0840752124786377,5,0.7,,,,,,,,0.7,7,1
61,1.0990817546844482,5,0.7,1.16607666015625,0.97125,0.97125,0.05184323713183403,0.004233452491462231,0.9449999928474426,0.017600296065211296,0.7,7,1
62,1.177673101425171,5,0.7,,,,,,,,0.7,7,1
63,1.1793410778045654,5,0.7,,,,,,,,0.7,7,1
64,1.1826786994934082,5,0.7,,,,,,,,0.7,7,1
65,1.201695442199707,5,0.7,,,,,,,,0.7,7,1
66,1.1663181781768799,5,0.7,1.1107829809188843,0.9725,0.9725,0.03663226217031479,0.0016506320098415017,0.9637500047683716,0.011600195430219173,0.7,7,1
67,1.1566121578216553,5,0.7,,,,,,,,0.7,7,1
68,1.470411777496338,5,0.7,,,,,,,,0.7,7,1
69,1.1657865047454834,5,0.7,,,,,,,,0.7,7,1
70,1.0464293956756592,5,0.7,1.0897732973098755,0.98625,0.98625,0.028381524607539177,0.00014166193432174623,0.9693750143051147,0.009800164960324764,0.7,7,1
1,3.6988577842712402,5,0.7,3.7750749588012695,0.3425,0.3425,1.1139730215072632,1.0486024618148804,0.7254167199134827,0.21963687241077423,0.7,7,2
2,3.6934266090393066,5,0.7,,,,,,,,0.7,7,2
3,3.5779855251312256,5,0.7,,,,,,,,0.7,7,2
4,3.6158721446990967,5,0.7,,,,,,,,0.7,7,2
5,3.627371072769165,5,0.7,,,,,,,,0.7,7,2
6,3.51505446434021,5,0.7,3.504040479660034,0.3475,0.3475,1.0108892917633057,0.9206520915031433,0.7400000095367432,0.19243067502975464,0.7,7,2
7,3.3457560539245605,5,0.7,,,,,,,,0.7,7,2
8,3.181199073791504,5,0.7,,,,,,,,0.7,7,2
9,3.2283191680908203,5,0.7,,,,,,,,0.7,7,2
10,2.932638168334961,5,0.7,,,,,,,,0.7,7,2
11,3.129162311553955,5,0.7,2.972332239151001,0.32625,0.32625,0.43822816014289856,0.9341035485267639,0.7283332943916321,0.20483314990997314,0.7,7,2
12,2.904801845550537,5,0.7,,,,,,,,0.7,7,2
13,2.9488182067871094,5,0.7,,,,,,,,0.7,7,2
14,3.0077285766601562,5,0.7,,,,,,,,0.7,7,2
15,3.1352272033691406,5,0.7,,,,,,,,0.7,7,2
16,3.0569071769714355,5,0.7,2.7867467403411865,0.34375,0.34375,0.38412362337112427,0.9713728427886963,0.7952082753181458,0.110613152384758,0.7,7,2
17,2.9671437740325928,5,0.7,,,,,,,,0.7,7,2
18,2.8978347778320312,5,0.7,,,,,,,,0.7,7,2
19,2.926130771636963,5,0.7,,,,,,,,0.7,7,2
20,2.8403677940368652,5,0.7,,,,,,,,0.7,7,2
21,2.919619560241699,5,0.7,2.7224314212799072,0.35500000000000004,0.355,0.3517431616783142,1.009437918663025,0.8247917294502258,0.0786069855093956,0.7,7,2
22,2.865772247314453,5,0.7,,,,,,,,0.7,7,2
23,2.7060821056365967,5,0.7,,,,,,,,0.7,7,2
24,2.7489871978759766,5,0.7,,,,,,,,0.7,7,2
25,2.5983221530914307,5,0.7,,,,,,,,0.7,7,2
26,2.5481276512145996,5,0.7,2.542001247406006,0.42625,0.42625,0.35909324884414673,0.844158411026001,0.8377082943916321,0.0814087986946106,0.7,7,2
27,2.4052629470825195,5,0.7,,,,,,,,0.7,7,2
28,2.453000545501709,5,0.7,,,,,,,,0.7,7,2
29,2.3533897399902344,5,0.7,,,,,,,,0.7,7,2
30,2.1517632007598877,5,0.7,,,,,,,,0.7,7,2
31,2.1373648643493652,5,0.7,2.1525754928588867,0.58125,0.58125,0.22810862958431244,0.6532166004180908,0.8660416603088379,0.049802590161561966,0.7,7,2
32,2.301110029220581,5,0.7,,,,,,,,0.7,7,2
33,2.092942714691162,5,0.7,,,,,,,,0.7,7,2
34,2.2372095584869385,5,0.7,,,,,,,,0.7,7,2
35,1.771254062652588,5,0.7,,,,,,,,0.7,7,2
36,1.9593874216079712,5,0.7,1.9273470640182495,0.64125,0.64125,0.12441477924585342,0.5641825199127197,0.8831250071525574,0.04780343174934387,0.7,7,2
37,1.9697562456130981,5,0.7,,,,,,,,0.7,7,2
38,1.9953534603118896,5,0.7,,,,,,,,0.7,7,2
39,1.771754264831543,5,0.7,,,,,,,,0.7,7,2
40,1.8005805015563965,5,0.7,,,,,,,,0.7,7,2
41,1.7803735733032227,5,0.7,1.6455371379852295,0.8087499999999999,0.80875,0.12814854085445404,0.27113863825798035,0.8789583444595337,0.04740298166871071,0.7,7,2
42,1.6815085411071777,5,0.7,,,,,,,,0.7,7,2
43,1.5502238273620605,5,0.7,,,,,,,,0.7,7,2
44,1.478750467300415,5,0.7,,,,,,,,0.7,7,2
45,1.8118417263031006,5,0.7,,,,,,,,0.7,7,2
46,1.4306617975234985,5,0.7,1.369522213935852,0.92,0.92,0.09594018757343292,0.10858198255300522,0.9179166555404663,0.028000907972455025,0.7,7,2
47,1.451495885848999,5,0.7,,,,,,,,0.7,7,2
48,1.3997621536254883,5,0.7,,,,,,,,0.7,7,2
49,1.3088806867599487,5,0.7,,,,,,,,0.7,7,2
50,1.3617568016052246,5,0.7,,,,,,,,0.7,7,2
51,1.2818903923034668,5,0.7,1.2894599437713623,0.94,0.94,0.08315036445856094,0.04130963236093521,0.9175000190734863,0.02640044502913952,0.7,7,2
52,1.1800687313079834,5,0.7,,,,,,,,0.7,7,2
53,1.3154839277267456,5,0.7,,,,,,,,0.7,7,2
54,1.3384108543395996,5,0.7,,,,,,,,0.7,7,2
55,1.2755563259124756,5,0.7,,,,,,,,0.7,7,2
56,1.1978576183319092,5,0.7,1.2046085596084595,0.94625,0.94625,0.06503860652446747,0.008320014923810959,0.934374988079071,0.021000351756811142,0.7,7,2
57,1.1926445960998535,5,0.7,,,,,,,,0.7,7,2
58,1.1987769603729248,5,0.7,,,,,,,,0.7,7,2
59,1.162165641784668,5,0.7,,,,,,,,0.7,7,2
60,1.189804196357727,5,0.7,,,,,,,,0.7,7,2
61,1.1344194412231445,5,0.7,1.15513277053833,0.96625,0.96625,0.054140329360961914,0.004742426332086325,0.9518749713897705,0.015400259755551815,0.7,7,2
62,1.17405104637146,5,0.7,,,,,,,,0.7,7,2
63,1.1547571420669556,5,0.7,,,,,,,,0.7,7,2
64,1.1506056785583496,5,0.7,,,,,,,,0.7,7,2
65,1.1220341920852661,5,0.7,,,,,,,,0.7,7,2
66,1.205989122390747,5,0.7,1.1534759998321533,0.95625,0.95625,0.04700725898146629,0.003968633245676756,0.9487500190734863,0.016400275751948357,0.7,7,2
67,1.0749675035476685,5,0.7,,,,,,,,0.7,7,2
68,1.1561260223388672,5,0.7,,,,,,,,0.7,7,2
69,1.1463091373443604,5,0.7,,,,,,,,0.7,7,2
70,1.066849708557129,5,0.7,1.1157439947128296,0.9725,0.9725,0.03456069901585579,0.00743322866037488,0.9631249904632568,0.011800198815762997,0.7,7,2
1,3.513866424560547,5,0.8,3.652724504470825,0.36499999999999994,0.365,1.1041784286499023,1.1272960901260376,0.8022916913032532,0.11701542884111404,0.8,8,0
2,3.5477194786071777,5,0.8,,,,,,,,0.8,8,0
3,3.4719431400299072,5,0.8,,,,,,,,0.8,8,0
4,3.4970614910125732,5,0.8,,,,,,,,0.8,8,0
5,3.415475606918335,5,0.8,,,,,,,,0.8,8,0
6,3.4273502826690674,5,0.8,3.3503949642181396,0.31125,0.31125,0.9386265277862549,0.9942684769630432,0.809166669845581,0.13562098145484924,0.8,8,0
7,3.3239686489105225,5,0.8,,,,,,,,0.8,8,0
8,3.2816054821014404,5,0.8,,,,,,,,0.8,8,0
9,3.3168063163757324,5,0.8,,,,,,,,0.8,8,0
10,3.3026599884033203,5,0.8,,,,,,,,0.8,8,0
11,3.036309003829956,5,0.8,2.83864688873291,0.32125,0.32125,0.4694058895111084,0.989241361618042,0.8245833516120911,0.1168171688914299,0.8,8,0
12,2.940951347351074,5,0.8,,,,,,,,0.8,8,0
13,2.870612621307373,5,0.8,,,,,,,,0.8,8,0
14,2.9325690269470215,5,0.8,,,,,,,,0.8,8,0
15,2.9860942363739014,5,0.8,,,,,,,,0.8,8,0
16,2.835432529449463,5,0.8,2.715830087661743,0.37375,0.37375,0.37575677037239075,0.9438233375549316,0.8110417127609253,0.09861122071743011,0.8,8,0
17,2.626805305480957,5,0.8,,,,,,,,0.8,8,0
18,2.8110296726226807,5,0.8,,,,,,,,0.8,8,0
19,2.693678379058838,5,0.8,,,,,,,,0.8,8,0
20,2.489961624145508,5,0.8,,,,,,,,0.8,8,0
21,2.4010252952575684,5,0.8,2.1582345962524414,0.61625,0.61625,0.2086586058139801,0.6108257174491882,0.8377082943916321,0.0814087837934494,0.8,8,0
22,2.292081356048584,5,0.8,,,,,,,,0.8,8,0
23,2.0315723419189453,5,0.8,,,,,,,,0.8,8,0
24,2.1642227172851562,5,0.8,,,,,,,,0.8,8,0
25,1.928756594657898,5,0.8,,,,,,,,0.8,8,0
26,1.9940249919891357,5,0.8,1.7812081575393677,0.66875,0.66875,0.11870553344488144,0.4350026845932007,0.888333261013031,0.04440293461084366,0.8,8,0
27,1.8737554550170898,5,0.8,,,,,,,,0.8,8,0
28,2.009647846221924,5,0.8,,,,,,,,0.8,8,0
29,1.805263638496399,5,0.8,,,,,,,,0.8,8,0
30,1.9567229747772217,5,0.8,,,,,,,,0.8,8,0
31,2.0245285034179688,5,0.8,1.7320754528045654,0.71875,0.71875,0.09860461205244064,0.4247204661369324,0.8964583873748779,0.03660149127244949,0.8,8,0
32,1.7633212804794312,5,0.8,,,,,,,,0.8,8,0
33,1.8347549438476562,5,0.8,,,,,,,,0.8,8,0
34,1.729705810546875,5,0.8,,,,,,,,0.8,8,0
35,1.5055263042449951,5,0.8,,,,,,,,0.8,8,0
36,1.446218729019165,5,0.8,1.4465785026550293,0.8875,0.8875,0.09626386314630508,0.1553145796060562,0.903333306312561,0.03440145403146744,0.8,8,0
37,1.3351554870605469,5,0.8,,,,,,,,0.8,8,0
38,1.3114359378814697,5,0.8,,,,,,,,0.8,8,0
39,1.449739694595337,5,0.8,,,,,,,,0.8,8,0
40,1.3835242986679077,5,0.8,,,,,,,,0.8,8,0
41,1.413048505783081,5,0.8,1.2609491348266602,0.9325,0.9325,0.05868249014019966,0.07601664960384369,0.9368749856948853,0.02020033821463585,0.8,8,0
42,1.2663898468017578,5,0.8,,,,,,,,0.8,8,0
43,1.2483584880828857,5,0.8,,,,,,,,0.8,8,0
44,1.2857496738433838,5,0.8,,,,,,,,0.8,8,0
45,1.1387732028961182,5,0.8,,,,,,,,0.8,8,0
46,1.2088580131530762,5,0.8,1.2443397045135498,0.94625,0.94625,0.07758880406618118,0.010501036420464516,0.9231250286102295,0.029801813885569572,0.8,8,0
47,1.2684193849563599,5,0.8,,,,,,,,0.8,8,0
48,1.2163044214248657,5,0.8,,,,,,,,0.8,8,0
49,1.3360131978988647,5,0.8,,,,,,,,0.8,8,0
50,1.4393575191497803,5,0.8,1.2453129291534424,0.93875,0.93875,0.07442233711481094,0.02839072234928608,0.9287499785423279,0.0228003840893507,0.8,8,0
51,1.1558480262756348,5,0.8,1.1841548681259155,0.9575,0.9575,0.059753790497779846,0.004401039332151413,0.9404166340827942,0.020800786092877388,0.8,8,0
52,1.1795674562454224,5,0.8,,,,,,,,0.8,8,0
53,1.3174312114715576,5,0.8,,,,,,,,0.8,8,0
54,1.2222201824188232,5,0.8,,,,,,,,0.8,8,0
55,1.2318060398101807,5,0.8,,,,,,,,0.8,8,0
56,1.195214033126831,5,0.8,1.1945360898971558,0.95125,0.95125,0.0631149634718895,0.00017099769320338964,0.934374988079071,0.02100035361945629,0.8,8,0
57,1.1171499490737915,5,0.8,,,,,,,,0.8,8,0
58,1.2018983364105225,5,0.8,,,,,,,,0.8,8,0
59,1.2118514776229858,5,0.8,,,,,,,,0.8,8,0
60,1.2218959331512451,5,0.8,,,,,,,,0.8,8,0
61,1.271115779876709,5,0.8,1.197960376739502,0.9575,0.9575,0.06041022762656212,4.998316944693215e-05,0.9312499761581421,0.022000370547175407,0.8,8,0
62,1.1792352199554443,5,0.8,,,,,,,,0.8,8,0
63,1.1558201313018799,5,0.8,,,,,,,,0.8,8,0
64,1.2897251844406128,5,0.8,,,,,,,,0.8,8,0
65,1.1804991960525513,5,0.8,,,,,,,,0.8,8,0
66,1.254134178161621,5,0.8,1.1874760389328003,0.96,0.96,0.059930697083473206,4.530308797257021e-05,0.9362499713897705,0.02040034346282482,0.8,8,0
67,1.2825038433074951,5,0.8,,,,,,,,0.8,8,0
68,1.2655856609344482,5,0.8,,,,,,,,0.8,8,0
69,1.1180691719055176,5,0.8,,,,,,,,0.8,8,0
70,1.1234267950057983,5,0.8,1.154719591140747,0.965,0.965,0.04721367359161377,6.162385489005828e-06,0.9462500214576721,0.01720028929412365,0.8,8,0
1,3.59763240814209,5,0.8,3.612788200378418,0.32625,0.32625,1.0985585451126099,1.1229795217514038,0.814791738986969,0.10261260718107224,0.8,8,1
2,3.5997154712677,5,0.8,,,,,,,,0.8,8,1
3,3.634317636489868,5,0.8,,,,,,,,0.8,8,1
4,3.4862356185913086,5,0.8,,,,,,,,0.8,8,1
5,3.575761079788208,5,0.8,,,,,,,,0.8,8,1
6,3.387206554412842,5,0.8,3.448347568511963,0.3275,0.3275,1.0183610916137695,1.0149867534637451,0.8083332777023315,0.12721863389015198,0.8,8,1
7,3.3076751232147217,5,0.8,,,,,,,,0.8,8,1
8,3.1740798950195312,5,0.8,,,,,,,,0.8,8,1
9,3.089890480041504,5,0.8,,,,,,,,0.8,8,1
10,3.1633458137512207,5,0.8,,,,,,,,0.8,8,1
11,3.027949571609497,5,0.8,2.833545207977295,0.37375,0.37375,0.5237018465995789,0.9773436784744263,0.84458327293396,0.09481292963027954,0.8,8,1
12,2.8678274154663086,5,0.8,,,,,,,,0.8,8,1
13,2.7753236293792725,5,0.8,,,,,,,,0.8,8,1
14,2.495762825012207,5,0.8,,,,,,,,0.8,8,1
15,2.319645643234253,5,0.8,,,,,,,,0.8,8,1
16,2.196852684020996,5,0.8,2.1708898544311523,0.64375,0.64375,0.43046247959136963,0.43167755007743835,0.8531249761581421,0.07820916920900345,0.8,8,1
17,2.1613473892211914,5,0.8,,,,,,,,0.8,8,1
18,1.749831199645996,5,0.8,,,,,,,,0.8,8,1
19,1.7815759181976318,5,0.8,,,,,,,,0.8,8,1
20,1.8562967777252197,5,0.8,,,,,,,,0.8,8,1
21,1.528761625289917,5,0.8,1.4579415321350098,0.895,0.895,0.12719981372356415,0.15449152886867523,0.9147916436195374,0.039403725415468216,0.8,8,1
22,1.7891863584518433,5,0.8,,,,,,,,0.8,8,1
23,1.4531641006469727,5,0.8,,,,,,,,0.8,8,1
24,1.6330052614212036,5,0.8,,,,,,,,0.8,8,1
25,1.4140160083770752,5,0.8,,,,,,,,0.8,8,1
26,1.3488178253173828,5,0.8,1.2635709047317505,0.945,0.945,0.08428630977869034,0.029284512624144554,0.9275000095367432,0.03360319137573242,0.8,8,1
27,1.1962416172027588,5,0.8,,,,,,,,0.8,8,1
28,1.3665330410003662,5,0.8,,,,,,,,0.8,8,1
29,1.3111460208892822,5,0.8,,,,,,,,0.8,8,1
30,1.194495439529419,5,0.8,,,,,,,,0.8,8,1
31,1.2172553539276123,5,0.8,1.1990578174591064,0.96,0.96,0.07087819278240204,0.009429545141756535,0.9414583444595337,0.02220124751329422,0.8,8,1
32,1.145991325378418,5,0.8,,,,,,,,0.8,8,1
33,1.1902661323547363,5,0.8,,,,,,,,0.8,8,1
34,1.103769302368164,5,0.8,,,,,,,,0.8,8,1
35,1.2799365520477295,5,0.8,,,,,,,,0.8,8,1
36,1.1510727405548096,5,0.8,1.2503622770309448,0.94875,0.94875,0.07787131518125534,0.0012408958282321692,0.9164583683013916,0.03540278598666191,0.8,8,1
37,1.2459070682525635,5,0.8,,,,,,,,0.8,8,1
38,1.222190022468567,5,0.8,,,,,,,,0.8,8,1
39,1.2157769203186035,5,0.8,,,,,,,,0.8,8,1
40,1.2476470470428467,5,0.8,,,,,,,,0.8,8,1
41,1.3168331384658813,5,0.8,1.2175568342208862,0.94625,0.94625,0.07344462722539902,0.00036200202885083854,0.9293749928474426,0.02780178003013134,0.8,8,1
42,1.326246976852417,5,0.8,,,,,,,,0.8,8,1
43,1.1733170747756958,5,0.8,,,,,,,,0.8,8,1
44,1.1286983489990234,5,0.8,,,,,,,,0.8,8,1
45,1.2837584018707275,5,0.8,,,,,,,,0.8,8,1
46,1.3784897327423096,5,0.8,1.2168561220169067,0.95125,0.95125,0.0730840265750885,2.21989812416723e-05,0.9306250214576721,0.032603174448013306,0.8,8,1
47,1.2054319381713867,5,0.8,,,,,,,,0.8,8,1
48,1.1232593059539795,5,0.8,,,,,,,,0.8,8,1
49,1.2010643482208252,5,0.8,,,,,,,,0.8,8,1
50,1.0635862350463867,5,0.8,1.225898265838623,0.93875,0.93875,0.07703826576471329,0.00011010703019564971,0.9297916889190674,0.03980504348874092,0.8,8,1
51,1.1423814296722412,5,0.8,1.190496802330017,0.96125,0.96125,0.06022462993860245,0.0002723446814343333,0.93708336353302,0.028802670538425446,0.8,8,1
52,1.1360409259796143,5,0.8,,,,,,,,0.8,8,1
53,1.215245008468628,5,0.8,,,,,,,,0.8,8,1
54,1.1560986042022705,5,0.8,,,,,,,,0.8,8,1
55,1.2726248502731323,5,0.8,,,,,,,,0.8,8,1
56,1.2444636821746826,5,0.8,1.21171236038208,0.94625,0.94625,0.07421119511127472,1.4786579640713171e-06,0.9333333373069763,0.030002694576978683,0.8,8,1
57,1.2003321647644043,5,0.8,,,,,,,,0.8,8,1
58,1.1255484819412231,5,0.8,,,,,,,,0.8,8,1
59,1.1676592826843262,5,0.8,,,,,,,,0.8,8,1
60,1.1603714227676392,5,0.8,,,,,,,,0.8,8,1
61,1.1804425716400146,5,0.8,1.2184127569198608,0.96,0.96,0.06716129928827286,1.5515996665271814e-06,0.9252082705497742,0.027401337400078773,0.8,8,1
62,1.1506726741790771,5,0.8,,,,,,,,0.8,8,1
63,1.0934205055236816,5,0.8,,,,,,,,0.8,8,1
64,1.2267849445343018,5,0.8,,,,,,,,0.8,8,1
65,1.1382286548614502,5,0.8,,,,,,,,0.8,8,1
66,1.1960442066192627,5,0.8,1.1815816164016724,0.9625000000000001,0.9625,0.05782999098300934,1.6284847106362577e-06,0.9397916197776794,0.026202192530035973,0.8,8,1
67,1.4520400762557983,5,0.8,,,,,,,,0.8,8,1
68,1.253045916557312,5,0.8,,,,,,,,0.8,8,1
69,1.2729902267456055,5,0.8,,,,,,,,0.8,8,1
70,1.2877143621444702,5,0.8,1.1989916563034058,0.945,0.945,0.06647257506847382,1.9250044715590775e-05,0.9358333349227905,0.02920268103480339,0.8,8,1
1,3.513866424560547,5,0.8,3.652724504470825,0.36499999999999994,0.365,1.1041784286499023,1.1272960901260376,0.8022916913032532,0.11701542884111404,0.8,8,2
2,3.5477194786071777,5,0.8,,,,,,,,0.8,8,2
3,3.4719431400299072,5,0.8,,,,,,,,0.8,8,2
4,3.4970614910125732,5,0.8,,,,,,,,0.8,8,2
5,3.415475606918335,5,0.8,,,,,,,,0.8,8,2
6,3.4273502826690674,5,0.8,3.3503949642181396,0.31125,0.31125,0.9386265277862549,0.9942684769630432,0.809166669845581,0.13562098145484924,0.8,8,2
7,3.3239686489105225,5,0.8,,,,,,,,0.8,8,2
8,3.2816054821014404,5,0.8,,,,,,,,0.8,8,2
9,3.3168063163757324,5,0.8,,,,,,,,0.8,8,2
10,3.3026599884033203,5,0.8,,,,,,,,0.8,8,2
11,3.036309003829956,5,0.8,2.83864688873291,0.32125,0.32125,0.4694058895111084,0.989241361618042,0.8245833516120911,0.1168171688914299,0.8,8,2
12,2.940951347351074,5,0.8,,,,,,,,0.8,8,2
13,2.870612621307373,5,0.8,,,,,,,,0.8,8,2
14,2.9325690269470215,5,0.8,,,,,,,,0.8,8,2
15,2.9860942363739014,5,0.8,,,,,,,,0.8,8,2
16,2.835432529449463,5,0.8,2.715830087661743,0.37375,0.37375,0.37575677037239075,0.9438233375549316,0.8110417127609253,0.09861122071743011,0.8,8,2
17,2.626805305480957,5,0.8,,,,,,,,0.8,8,2
18,2.8110296726226807,5,0.8,,,,,,,,0.8,8,2
19,2.693678379058838,5,0.8,,,,,,,,0.8,8,2
20,2.489961624145508,5,0.8,,,,,,,,0.8,8,2
21,2.4010252952575684,5,0.8,2.1582345962524414,0.61625,0.61625,0.2086586058139801,0.6108257174491882,0.8377082943916321,0.0814087837934494,0.8,8,2
22,2.292081356048584,5,0.8,,,,,,,,0.8,8,2
23,2.0315723419189453,5,0.8,,,,,,,,0.8,8,2
24,2.1642227172851562,5,0.8,,,,,,,,0.8,8,2
25,1.928756594657898,5,0.8,,,,,,,,0.8,8,2
26,1.9940249919891357,5,0.8,1.7812081575393677,0.66875,0.66875,0.11870553344488144,0.4350026845932007,0.888333261013031,0.04440293461084366,0.8,8,2
27,1.8737554550170898,5,0.8,,,,,,,,0.8,8,2
28,2.009647846221924,5,0.8,,,,,,,,0.8,8,2
29,1.805263638496399,5,0.8,,,,,,,,0.8,8,2
30,1.9567229747772217,5,0.8,,,,,,,,0.8,8,2
31,2.0245285034179688,5,0.8,1.7320754528045654,0.71875,0.71875,0.09860461205244064,0.4247204661369324,0.8964583873748779,0.03660149127244949,0.8,8,2
32,1.7633212804794312,5,0.8,,,,,,,,0.8,8,2
33,1.8347549438476562,5,0.8,,,,,,,,0.8,8,2
34,1.729705810546875,5,0.8,,,,,,,,0.8,8,2
35,1.5055263042449951,5,0.8,,,,,,,,0.8,8,2
36,1.446218729019165,5,0.8,1.4465785026550293,0.8875,0.8875,0.09626386314630508,0.1553145796060562,0.903333306312561,0.03440145403146744,0.8,8,2
37,1.3351554870605469,5,0.8,,,,,,,,0.8,8,2
38,1.3114359378814697,5,0.8,,,,,,,,0.8,8,2
39,1.449739694595337,5,0.8,,,,,,,,0.8,8,2
40,1.3835242986679077,5,0.8,,,,,,,,0.8,8,2
41,1.413048505783081,5,0.8,1.2609491348266602,0.9325,0.9325,0.05868249014019966,0.07601664960384369,0.9368749856948853,0.02020033821463585,0.8,8,2
42,1.2663898468017578,5,0.8,,,,,,,,0.8,8,2
43,1.2483584880828857,5,0.8,,,,,,,,0.8,8,2
44,1.2857496738433838,5,0.8,,,,,,,,0.8,8,2
45,1.1387732028961182,5,0.8,,,,,,,,0.8,8,2
46,1.2088580131530762,5,0.8,1.2443397045135498,0.94625,0.94625,0.07758880406618118,0.010501036420464516,0.9231250286102295,0.029801813885569572,0.8,8,2
47,1.2684193849563599,5,0.8,,,,,,,,0.8,8,2
48,1.2163044214248657,5,0.8,,,,,,,,0.8,8,2
49,1.3360131978988647,5,0.8,,,,,,,,0.8,8,2
50,1.4393575191497803,5,0.8,1.2453129291534424,0.93875,0.93875,0.07442233711481094,0.02839072234928608,0.9287499785423279,0.0228003840893507,0.8,8,2
1,3.493551254272461,5,0.9,3.7969796657562256,0.33875,0.33875,1.1039903163909912,1.5154896974563599,0.9162499904632568,0.04760604724287987,0.9,9,0
2,3.4668097496032715,5,0.9,,,,,,,,0.9,9,0
3,3.3695995807647705,5,0.9,,,,,,,,0.9,9,0
4,3.2826781272888184,5,0.9,,,,,,,,0.9,9,0
5,3.0275697708129883,5,0.9,,,,,,,,0.9,9,0
6,2.9330878257751465,5,0.9,2.7496280670166016,0.32625,0.32625,0.4579525291919708,1.0716757774353027,0.8920833468437195,0.04320291429758072,0.9,9,0
7,2.7538702487945557,5,0.9,,,,,,,,0.9,9,0
8,2.7598981857299805,5,0.9,,,,,,,,0.9,9,0
9,2.6726582050323486,5,0.9,,,,,,,,0.9,9,0
10,2.7827095985412598,5,0.9,,,,,,,,0.9,9,0
11,2.6206374168395996,5,0.9,2.363501787185669,0.3675,0.3675,0.13454321026802063,1.0302082300186157,0.903541624546051,0.043003786355257034,0.9,9,0
12,2.545201301574707,5,0.9,,,,,,,,0.9,9,0
13,2.5083611011505127,5,0.9,,,,,,,,0.9,9,0
14,2.172689199447632,5,0.9,,,,,,,,0.9,9,0
15,2.0611886978149414,5,0.9,,,,,,,,0.9,9,0
16,2.1229248046875,5,0.9,1.8513152599334717,0.675,0.675,0.12968409061431885,0.5591311454772949,0.9200000166893005,0.03080183081328869,0.9,9,0
17,1.782265543937683,5,0.9,,,,,,,,0.9,9,0
18,1.7694931030273438,5,0.9,,,,,,,,0.9,9,0
19,1.6966781616210938,5,0.9,,,,,,,,0.9,9,0
20,1.6499826908111572,5,0.9,,,,,,,,0.9,9,0
21,1.3608214855194092,5,0.9,1.3566731214523315,0.9125,0.9125,0.07922372221946716,0.16369950771331787,0.9439582824707031,0.021401233971118927,0.9,9,0
22,1.419063687324524,5,0.9,,,,,,,,0.9,9,0
23,1.206791877746582,5,0.9,,,,,,,,0.9,9,0
24,1.361681580543518,5,0.9,,,,,,,,0.9,9,0
25,1.2585043907165527,5,0.9,,,,,,,,0.9,9,0
26,1.2028735876083374,5,0.9,1.2027326822280884,0.96125,0.96125,0.0640488788485527,0.02493390254676342,0.9439583420753479,0.021401233971118927,0.9,9,0
27,1.2395846843719482,5,0.9,,,,,,,,0.9,9,0
28,1.1935184001922607,5,0.9,,,,,,,,0.9,9,0
29,1.2518738508224487,5,0.9,,,,,,,,0.9,9,0
30,1.3746622800827026,5,0.9,,,,,,,,0.9,9,0
31,1.1541674137115479,5,0.9,1.1548583507537842,0.96125,0.96125,0.05039968341588974,0.009458785876631737,0.9554166197776794,0.026403509080410004,0.9,9,0
32,1.193432331085205,5,0.9,,,,,,,,0.9,9,0
