epoch,loss,channel_size,p_mutate,message_permutation,permutation_subset_size,channel_temp,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,Subset Size,Meta Experiment Index,Experiment Index
164,1.192100853586453e-07,5,0,True,3.0,0.22908676527677735,,,,,,,,3,1,0
165,1.192147465189919e-07,5,0,True,3.0,0.22387211385683403,1.2196601062441914e-07,1.0,1.0,1.3153047561645508,4.871263027191162,1.0,7.222239013367687e-35,3,1,0
166,1.1920928955078125e-07,5,0,True,3.0,0.21877616239495534,,,,,,,,3,1,0
167,1.1920928955078125e-07,5,0,True,3.0,0.21379620895022328,,,,,,,,3,1,0
168,1.1920928955078125e-07,5,0,True,3.0,0.20892961308540406,,,,,,,,3,1,0
169,1.192747731693089e-07,5,0,True,3.0,0.204173794466953,,,,,,,,3,1,0
170,1.1920928955078125e-07,5,0,True,3.0,0.19952623149688803,1.1920928955078125e-07,1.0,1.0,1.1685618162155151,5.736948013305664,1.0,7.222239013367687e-35,3,1,0
171,3.959865807701135e-06,5,0,True,3.0,0.1949844599758046,,,,,,,,3,1,0
172,1.5491099475184456e-05,5,0,True,3.0,0.1905460717963248,,,,,,,,3,1,0
173,1.1932658594560053e-07,5,0,True,3.0,0.18620871366628683,,,,,,,,3,1,0
174,1.192093321833454e-07,5,0,True,3.0,0.18197008586099847,,,,,,,,3,1,0
175,1.2307927477195335e-07,5,0,True,3.0,0.1778279410038924,1.366436634953061e-07,1.0,1.0,1.4207533597946167,5.4218220710754395,1.0,7.222239013367687e-35,3,1,0
176,1.213148834722233e-07,5,0,True,3.0,0.17378008287493754,,,,,,,,3,1,0
177,1.1920928955078125e-07,5,0,True,3.0,0.16982436524617445,,,,,,,,3,1,0
178,1.229346082709526e-07,5,0,True,3.0,0.16595869074375608,,,,,,,,3,1,0
179,1.1920928955078125e-07,5,0,True,3.0,0.16218100973589303,,,,,,,,3,1,0
180,1.1920928955078125e-07,5,0,True,3.0,0.15848931924611143,1.1920928955078125e-07,1.0,1.0,0.9267904758453369,5.436354160308838,1.0,7.222239013367687e-35,3,1,0
181,6.160485645523295e-05,5,0,True,3.0,0.1548816618912482,,,,,,,,3,1,0
182,1.1920928955078125e-07,5,0,True,3.0,0.1513561248436209,,,,,,,,3,1,0
183,0.06296142190694809,5,0,True,3.0,0.14791083881682082,,,,,,,,3,1,0
184,1.1920928955078125e-07,5,0,True,3.0,0.14454397707459285,,,,,,,,3,1,0
185,1.1920928955078125e-07,5,0,True,3.0,0.14125375446227542,1.1920928955078125e-07,1.0,1.0,1.3297427892684937,5.052532196044922,1.0,7.222239013367687e-35,3,1,0
186,1.1920928955078125e-07,5,0,True,3.0,0.1380384264602885,,,,,,,,3,1,0
187,1.1920931797249068e-07,5,0,True,3.0,0.13489628825916536,,,,,,,,3,1,0
188,1.1920928955078125e-07,5,0,True,3.0,0.13182567385564073,,,,,,,,3,1,0
189,1.1920940323761897e-07,5,0,True,3.0,0.12882495516931344,,,,,,,,3,1,0
190,1.1920928955078125e-07,5,0,True,3.0,0.12589254117941676,1.1920928955078125e-07,1.0,1.0,1.195425271987915,5.1947021484375,1.0,7.222239013367687e-35,3,1,0
191,0.12592272460460663,5,0,True,3.0,0.12302687708123822,,,,,,,,3,1,0
192,1.19227564709945e-07,5,0,True,3.0,0.12022644346174136,,,,,,,,3,1,0
193,1.192487815160348e-07,5,0,True,3.0,0.11748975549395303,,,,,,,,3,1,0
194,1.1920928955078125e-07,5,0,True,3.0,0.11481536214968836,,,,,,,,3,1,0
195,1.1923839338123798e-07,5,0,True,3.0,0.11220184543019635,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,4.956659317016602,1.0,7.222239013367687e-35,3,1,0
196,1.1920968745471328e-07,5,0,True,3.0,0.1096478196143185,,,,,,,,3,1,0
197,1.1920928955078125e-07,5,0,True,3.0,0.10715193052376067,,,,,,,,3,1,0
198,1.1920930376163597e-07,5,0,True,3.0,0.10471285480508997,,,,,,,,3,1,0
199,1.1920928955078125e-07,5,0,True,3.0,0.10232929922807546,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,5.0888495445251465,1.0,7.222239013367687e-35,3,1,0
0,1.092494010925293,5,0,True,3.0,10.0,1.0809859037399292,0.43125,0.43125,1.0951471328735352,2.797854423522949,0.6087499856948853,0.12520183622837067,3,1,1
1,0.3723740875720978,5,0,True,3.0,9.772372209558107,,,,,,,,3,1,1
2,0.11491706967353821,5,0,True,3.0,9.54992586021436,,,,,,,,3,1,1
3,0.01562618277966976,5,0,True,3.0,9.33254300796991,,,,,,,,3,1,1
4,0.001797505421563983,5,0,True,3.0,9.120108393559098,,,,,,,,3,1,1
5,0.0014140804996713996,5,0,True,3.0,8.912509381337456,5.38546895980835,0.32875,0.32875,3.6950488090515137,4.727351188659668,0.4881250262260437,0.2626294791698456,3,1,1
6,0.0029202415607869625,5,0,True,3.0,8.709635899560807,,,,,,,,3,1,1
7,0.0032693869434297085,5,0,True,3.0,8.511380382023765,,,,,,,,3,1,1
8,0.0009153155842795968,5,0,True,3.0,8.317637711026709,,,,,,,,3,1,1
9,0.026231713593006134,5,0,True,3.0,8.128305161640993,,,,,,,,3,1,1
10,0.00016100553330034018,5,0,True,3.0,7.943282347242815,6.901131629943848,0.3525,0.3525,6.780890941619873,5.005192756652832,0.41250014305114746,0.9161992073059082,3,1,1
11,0.012877179309725761,5,0,True,3.0,7.762471166286917,,,,,,,,3,1,1
12,0.0033641797490417957,5,0,True,3.0,7.5857757502918375,,,,,,,,3,1,1
13,0.07284737378358841,5,0,True,3.0,7.413102413009175,,,,,,,,3,1,1
14,0.00014931503392290324,5,0,True,3.0,7.244359600749901,,,,,,,,3,1,1
15,1.0313423445040826e-05,5,0,True,3.0,7.079457843841379,7.478148937225342,0.33375,0.33375,4.934057712554932,5.377450466156006,0.6702083349227905,0.15061360597610474,3,1,1
16,0.00020231629605405033,5,0,True,3.0,6.918309709189366,,,,,,,,3,1,1
17,0.00029242481105029583,5,0,True,3.0,6.760829753919818,,,,,,,,3,1,1
18,0.00314856949262321,5,0,True,3.0,6.60693448007596,,,,,,,,3,1,1
19,0.00024242678773589432,5,0,True,3.0,6.4565422903465555,,,,,,,,3,1,1
20,0.0007888356922194362,5,0,True,3.0,6.3095734448019325,7.882164478302002,0.32875,0.32875,6.529961109161377,5.106062412261963,0.5,0.1600022315979004,3,1,1
21,0.032331548631191254,5,0,True,3.0,6.165950018614822,,,,,,,,3,1,1
22,8.040728425839916e-05,5,0,True,3.0,6.025595860743578,,,,,,,,3,1,1
23,0.0005961655988357961,5,0,True,3.0,5.8884365535558905,,,,,,,,3,1,1
24,0.02937677875161171,5,0,True,3.0,5.7543993733715695,,,,,,,,3,1,1
25,0.001905418816022575,5,0,True,3.0,5.623413251903491,6.950403213500977,0.30125,0.30125,4.246022701263428,5.64875602722168,0.6572917103767395,0.13220766186714172,3,1,1
26,0.001121119363233447,5,0,True,3.0,5.495408738576247,,,,,,,,3,1,1
27,0.011893846094608307,5,0,True,3.0,5.370317963702528,,,,,,,,3,1,1
28,0.0012128858361393213,5,0,True,3.0,5.248074602497726,,,,,,,,3,1,1
29,0.0007013259455561638,5,0,True,3.0,5.128613839913649,,,,,,,,3,1,1
30,0.02338895946741104,5,0,True,3.0,5.011872336272724,8.630459785461426,0.3375,0.3375,7.366921424865723,4.5407209396362305,0.40041664242744446,1.0206260681152344,3,1,1
31,0.004187602084130049,5,0,True,3.0,4.8977881936844625,,,,,,,,3,1,1
32,0.006730261724442244,5,0,True,3.0,4.786300923226384,,,,,,,,3,1,1
33,0.0004825998330488801,5,0,True,3.0,4.677351412871983,,,,,,,,3,1,1
34,0.0009535778081044555,5,0,True,3.0,4.57088189614875,,,,,,,,3,1,1
35,0.0009988629026338458,5,0,True,3.0,4.466835921509632,8.012622833251953,0.35375,0.35375,5.534686088562012,5.259475231170654,0.5912500023841858,0.13080190122127533,3,1,1
36,0.005625726655125618,5,0,True,3.0,4.36515832240166,,,,,,,,3,1,1
37,0.000644784071482718,5,0,True,3.0,4.265795188015927,,,,,,,,3,1,1
38,0.025408653542399406,5,0,True,3.0,4.168693834703355,,,,,,,,3,1,1
39,0.0006380609702318907,5,0,True,3.0,4.073802778041127,,,,,,,,3,1,1
40,0.036905109882354736,5,0,True,3.0,3.9810717055349727,8.351300239562988,0.3125,0.3125,5.956133842468262,5.115133285522461,0.5099999904632568,0.1568021923303604,3,1,1
41,0.002025927184149623,5,0,True,3.0,3.8904514499428062,,,,,,,,3,1,1
42,0.16007792949676514,5,0,True,3.0,3.801893963205613,,,,,,,,3,1,1
43,0.0033253347501158714,5,0,True,3.0,3.7153522909717256,,,,,,,,3,1,1
44,0.0012649993877857924,5,0,True,3.0,3.6307805477010135,,,,,,,,3,1,1
45,0.00038622322608716786,5,0,True,3.0,3.5481338923357546,7.645331859588623,0.325,0.325,5.54641580581665,5.151846408843994,0.6725000143051147,0.10480161756277084,3,1,1
46,0.030031634494662285,5,0,True,3.0,3.467368504525317,,,,,,,,3,1,1
47,0.07581594586372375,5,0,True,3.0,3.3884415613920256,,,,,,,,3,1,1
48,0.0009894950781017542,5,0,True,3.0,3.3113112148259116,,,,,,,,3,1,1
49,8.772609362495132e-06,5,0,True,3.0,3.2359365692962827,,,,,,,,3,1,1
50,3.467877104412764e-05,5,0,True,3.0,3.16227766016838,8.41281509399414,0.32625,0.32625,6.0737624168396,3.952695846557617,0.5856249928474426,0.13260193169116974,3,1,1
51,0.13030079007148743,5,0,True,3.0,3.0902954325135905,,,,,,,,3,1,1
52,0.002050714334473014,5,0,True,3.0,3.0199517204020165,,,,,,,,3,1,1
53,0.00035884586395695806,5,0,True,3.0,2.9512092266663865,,,,,,,,3,1,1
54,0.0008546604076400399,5,0,True,3.0,2.8840315031266064,,,,,,,,3,1,1
55,0.003831714391708374,5,0,True,3.0,2.818382931264454,7.335395336151123,0.34125,0.34125,4.2843122482299805,4.771923065185547,0.6637499928474426,0.10760165005922318,3,1,1
56,0.06996474415063858,5,0,True,3.0,2.7542287033381663,,,,,,,,3,1,1
57,0.00013252379721961915,5,0,True,3.0,2.691534803926916,,,,,,,,3,1,1
58,0.005968362092971802,5,0,True,3.0,2.6302679918953826,,,,,,,,3,1,1
59,0.04205354303121567,5,0,True,3.0,2.570395782768864,,,,,,,,3,1,1
60,0.1177520677447319,5,0,True,3.0,2.5118864315095806,8.080108642578125,0.3425,0.3425,7.053361892700195,5.235815525054932,0.8462499976158142,0.04920082911849022,3,1,1
61,8.194039401132613e-05,5,0,True,3.0,2.4547089156850306,,,,,,,,3,1,1
62,0.001576534123159945,5,0,True,3.0,2.398832919019491,,,,,,,,3,1,1
63,0.001102175796404481,5,0,True,3.0,2.3442288153199224,,,,,,,,3,1,1
64,0.0008152336231432855,5,0,True,3.0,2.290867652767773,,,,,,,,3,1,1
65,0.07001840323209763,5,0,True,3.0,2.23872113856834,6.641736030578613,0.4175,0.4175,5.109894275665283,5.257867336273193,0.5854167938232422,0.3996743857860565,3,1,1
66,0.09833434224128723,5,0,True,3.0,2.187761623949553,,,,,,,,3,1,1
67,0.03977496549487114,5,0,True,3.0,2.1379620895022327,,,,,,,,3,1,1
68,0.001887295045889914,5,0,True,3.0,2.0892961308540396,,,,,,,,3,1,1
69,0.01094110682606697,5,0,True,3.0,2.0417379446695296,,,,,,,,3,1,1
70,0.06003812327980995,5,0,True,3.0,1.9952623149688797,5.007359504699707,0.37875,0.37875,4.8800435066223145,5.150163650512695,0.8343750238418579,0.05300088971853256,3,1,1
71,0.0028731590136885643,5,0,True,3.0,1.9498445997580456,,,,,,,,3,1,1
72,0.00203758105635643,5,0,True,3.0,1.9054607179632477,,,,,,,,3,1,1
73,0.1744612455368042,5,0,True,3.0,1.8620871366628677,,,,,,,,3,1,1
74,0.014101318083703518,5,0,True,3.0,1.8197008586099839,,,,,,,,3,1,1
75,0.0011093318462371826,5,0,True,3.0,1.778279410038923,6.4439496994018555,0.3325,0.3325,5.953859806060791,4.205938816070557,0.5,0.1600022315979004,3,1,1
76,0.0036450978368520737,5,0,True,3.0,1.7378008287493758,,,,,,,,3,1,1
77,0.07553484290838242,5,0,True,3.0,1.6982436524617448,,,,,,,,3,1,1
78,0.002726039383560419,5,0,True,3.0,1.6595869074375607,,,,,,,,3,1,1
79,0.0008666564244776964,5,0,True,3.0,1.6218100973589302,,,,,,,,3,1,1
80,0.014751499518752098,5,0,True,3.0,1.5848931924611138,5.027194976806641,0.3475,0.3475,4.282674312591553,4.294495105743408,0.7318750023841858,0.08580140769481659,3,1,1
81,0.03990378975868225,5,0,True,3.0,1.5488166189124817,,,,,,,,3,1,1
82,0.010993287898600101,5,0,True,3.0,1.5135612484362082,,,,,,,,3,1,1
83,0.02845078334212303,5,0,True,3.0,1.4791083881682077,,,,,,,,3,1,1
84,0.06418528407812119,5,0,True,3.0,1.4454397707459279,,,,,,,,3,1,1
85,0.01024976558983326,5,0,True,3.0,1.4125375446227544,2.900691270828247,0.44125,0.44125,2.4812986850738525,4.5528764724731445,0.9431250095367432,0.018200306221842766,3,1,1
86,0.001491793431341648,5,0,True,3.0,1.3803842646028852,,,,,,,,3,1,1
87,0.017839038744568825,5,0,True,3.0,1.3489628825916542,,,,,,,,3,1,1
88,0.03251077979803085,5,0,True,3.0,1.318256738556407,,,,,,,,3,1,1
89,0.08478131145238876,5,0,True,3.0,1.2882495516931343,,,,,,,,3,1,1
90,0.07492218911647797,5,0,True,3.0,1.2589254117941673,3.0635745525360107,0.55,0.55,2.6981000900268555,4.081281661987305,1.0,7.222239013367687e-35,3,1,1
91,0.08110212534666061,5,0,True,3.0,1.2302687708123818,,,,,,,,3,1,1
92,0.009032190777361393,5,0,True,3.0,1.2022644346174132,,,,,,,,3,1,1
93,0.03560952842235565,5,0,True,3.0,1.1748975549395295,,,,,,,,3,1,1
94,0.05666946992278099,5,0,True,3.0,1.1481536214968828,,,,,,,,3,1,1
95,0.08904372900724411,5,0,True,3.0,1.1220184543019636,1.1440718173980713,0.675,0.675,1.0227910280227661,3.993306875228882,0.9668750166893005,0.010600178502500057,3,1,1
96,0.06528426706790924,5,0,True,3.0,1.0964781961431853,,,,,,,,3,1,1
97,0.11162137985229492,5,0,True,3.0,1.0715193052376069,,,,,,,,3,1,1
98,0.14777828752994537,5,0,True,3.0,1.0471285480508996,,,,,,,,3,1,1
99,0.046555906534194946,5,0,True,3.0,1.0232929922807543,,,,,,,,3,1,1
100,0.028054621070623398,5,0,True,3.0,1.0000000000000002,1.0448369979858398,0.72875,0.72875,0.8607824444770813,4.552987575531006,1.0,7.222239013367687e-35,3,1,1
101,0.019895700737833977,5,0,True,3.0,0.977237220955811,,,,,,,,3,1,1
102,0.03380124643445015,5,0,True,3.0,0.9549925860214359,,,,,,,,3,1,1
103,0.02269206941127777,5,0,True,3.0,0.9332543007969911,,,,,,,,3,1,1
104,0.11069715023040771,5,0,True,3.0,0.91201083935591,,,,,,,,3,1,1
105,0.0995609313249588,5,0,True,3.0,0.8912509381337458,0.730803370475769,0.8075,0.8075,0.853041410446167,4.276028633117676,1.0,7.222239013367687e-35,3,1,1
106,0.044045593589544296,5,0,True,3.0,0.8709635899560809,,,,,,,,3,1,1
107,0.01514052040874958,5,0,True,3.0,0.8511380382023764,,,,,,,,3,1,1
108,0.012484010308980942,5,0,True,3.0,0.8317637711026711,,,,,,,,3,1,1
109,0.0024482575245201588,5,0,True,3.0,0.8128305161640994,,,,,,,,3,1,1
110,0.01665261574089527,5,0,True,3.0,0.7943282347242818,0.3065889775753021,0.905,0.905,0.3425048887729645,4.94790506362915,1.0,7.222239013367687e-35,3,1,1
111,0.011199941858649254,5,0,True,3.0,0.7762471166286921,,,,,,,,3,1,1
112,0.0005776606849394739,5,0,True,3.0,0.7585775750291839,,,,,,,,3,1,1
113,0.002477966947481036,5,0,True,3.0,0.7413102413009176,,,,,,,,3,1,1
114,0.00450719753280282,5,0,True,3.0,0.7244359600749903,,,,,,,,3,1,1
115,0.0023107605520635843,5,0,True,3.0,0.7079457843841381,0.09817729890346527,0.97,0.97,1.3491296768188477,5.016242504119873,1.0,7.222239013367687e-35,3,1,1
116,0.00047037479816935956,5,0,True,3.0,0.6918309709189367,,,,,,,,3,1,1
117,0.003751079784706235,5,0,True,3.0,0.6760829753919818,,,,,,,,3,1,1
118,0.04716227576136589,5,0,True,3.0,0.6606934480075961,,,,,,,,3,1,1
119,0.00016587988648097962,5,0,True,3.0,0.6456542290346556,,,,,,,,3,1,1
120,0.00014263918274082243,5,0,True,3.0,0.6309573444801935,0.007515921723097563,0.9975,0.9975,0.007515921723097563,5.0671186447143555,1.0,7.222239013367687e-35,3,1,1
121,0.00019524616072885692,5,0,True,3.0,0.6165950018614822,,,,,,,,3,1,1
122,2.9734024792560376e-05,5,0,True,3.0,0.6025595860743578,,,,,,,,3,1,1
123,8.32055156934075e-05,5,0,True,3.0,0.5888436553555891,,,,,,,,3,1,1
124,0.00010942112567136064,5,0,True,3.0,0.575439937337157,,,,,,,,3,1,1
125,8.165329199982807e-05,5,0,True,3.0,0.5623413251903493,0.0013860773760825396,1.0,1.0,1.468841552734375,5.150074005126953,0.9912499785423279,0.0028000471647828817,3,1,1
126,7.286015897989273e-05,5,0,True,3.0,0.5495408738576245,,,,,,,,3,1,1
127,4.874707883573137e-05,5,0,True,3.0,0.5370317963702529,,,,,,,,3,1,1
128,7.834234565962106e-05,5,0,True,3.0,0.5248074602497728,,,,,,,,3,1,1
129,1.8779654055833817e-05,5,0,True,3.0,0.512861383991365,,,,,,,,3,1,1
130,0.0005876812501810491,5,0,True,3.0,0.5011872336272725,0.00369827332906425,0.99625,0.99625,0.9554634094238281,5.287026405334473,1.0,7.222239013367687e-35,3,1,1
131,0.00030323199462145567,5,0,True,3.0,0.48977881936844625,,,,,,,,3,1,1
132,8.957054888014682e-06,5,0,True,3.0,0.4786300923226384,,,,,,,,3,1,1
133,2.5969477519538486e-06,5,0,True,3.0,0.4677351412871983,,,,,,,,3,1,1
134,2.68739622697467e-05,5,0,True,3.0,0.4570881896148752,,,,,,,,3,1,1
135,3.5730140552914236e-06,5,0,True,3.0,0.4466835921509633,5.700575002265396e-06,1.0,1.0,0.13934364914894104,5.123153209686279,1.0,7.222239013367687e-35,3,1,1
136,7.372508434855263e-07,5,0,True,3.0,0.43651583224016605,,,,,,,,3,1,1
137,0.01597459800541401,5,0,True,3.0,0.4265795188015927,,,,,,,,3,1,1
138,7.0021997089497745e-06,5,0,True,3.0,0.41686938347033553,,,,,,,,3,1,1
139,5.989145392959472e-07,5,0,True,3.0,0.4073802778041129,,,,,,,,3,1,1
140,2.870867774618091e-07,5,0,True,3.0,0.39810717055349726,2.3722662945147022e-07,1.0,1.0,2.3722662945147022e-07,5.30323600769043,1.0,7.222239013367687e-35,3,1,1
141,1.5113256779386575e-07,5,0,True,3.0,0.3890451449942806,,,,,,,,3,1,1
142,1.4675050863388606e-07,5,0,True,3.0,0.3801893963205613,,,,,,,,3,1,1
143,1.2209906685711758e-07,5,0,True,3.0,0.3715352290971727,,,,,,,,3,1,1
144,2.3890612510513165e-07,5,0,True,3.0,0.3630780547701015,,,,,,,,3,1,1
145,3.4567026887089014e-05,5,0,True,3.0,0.3548133892335755,3.5509575013747963e-07,1.0,1.0,0.4577253758907318,5.0414018630981445,1.0,7.222239013367687e-35,3,1,1
146,2.2410137034967192e-07,5,0,True,3.0,0.3467368504525317,,,,,,,,3,1,1
147,1.5380832962819113e-07,5,0,True,3.0,0.3388441561392026,,,,,,,,3,1,1
148,1.6055660978508968e-07,5,0,True,3.0,0.3311311214825912,,,,,,,,3,1,1
149,1.2173175889529375e-07,5,0,True,3.0,0.3235936569296284,,,,,,,,3,1,1
150,1.1920960218958498e-07,5,0,True,3.0,0.316227766016838,1.2129545723382762e-07,1.0,1.0,1.2129545723382762e-07,4.9567341804504395,1.0,7.222239013367687e-35,3,1,1
151,1.1926749721169472e-07,5,0,True,3.0,0.3090295432513591,,,,,,,,3,1,1
152,1.311531008241218e-07,5,0,True,3.0,0.3019951720402017,,,,,,,,3,1,1
153,1.2117453707105597e-07,5,0,True,3.0,0.2951209226666387,,,,,,,,3,1,1
154,0.0001802452898118645,5,0,True,3.0,0.2884031503126607,,,,,,,,3,1,1
155,4.617155298092257e-07,5,0,True,3.0,0.2818382931264454,1.27553946072112e-07,1.0,1.0,1.27553946072112e-07,5.182031154632568,1.0,7.222239013367687e-35,3,1,1
156,1.203749491196504e-07,5,0,True,3.0,0.27542287033381674,,,,,,,,3,1,1
157,1.0385386303823907e-05,5,0,True,3.0,0.26915348039269166,,,,,,,,3,1,1
158,3.750865289475769e-05,5,0,True,3.0,0.2630267991895383,,,,,,,,3,1,1
159,7.629927495145239e-06,5,0,True,3.0,0.2570395782768864,,,,,,,,3,1,1
160,9.716916338220472e-07,5,0,True,3.0,0.25118864315095807,1.2409332157403696e-06,1.0,1.0,1.2409332157403696e-06,5.198901176452637,1.0,7.222239013367687e-35,3,1,1
161,0.00012128472735639662,5,0,True,3.0,0.2454708915685031,,,,,,,,3,1,1
162,1.9972756604147435e-07,5,0,True,3.0,0.23988329190194915,,,,,,,,3,1,1
163,0.0002371665759710595,5,0,True,3.0,0.23442288153199234,,,,,,,,3,1,1
164,0.004345505032688379,5,0,True,3.0,0.22908676527677735,,,,,,,,3,1,1
165,0.00024620426120236516,5,0,True,3.0,0.22387211385683403,0.00012982558109797537,1.0,1.0,0.00012982558109797537,5.04620361328125,1.0,7.222239013367687e-35,3,1,1
166,0.0020361437927931547,5,0,True,3.0,0.21877616239495534,,,,,,,,3,1,1
167,0.0001799871533876285,5,0,True,3.0,0.21379620895022328,,,,,,,,3,1,1
168,1.8181758605351206e-06,5,0,True,3.0,0.20892961308540406,,,,,,,,3,1,1
169,1.1859629921673331e-05,5,0,True,3.0,0.204173794466953,,,,,,,,3,1,1
170,1.6351931719782442e-07,5,0,True,3.0,0.19952623149688803,1.2822449946270353e-07,1.0,1.0,0.42981597781181335,5.407341480255127,1.0,7.222239013367687e-35,3,1,1
171,1.1957449430610723e-07,5,0,True,3.0,0.1949844599758046,,,,,,,,3,1,1
172,1.1920928955078125e-07,5,0,True,3.0,0.1905460717963248,,,,,,,,3,1,1
173,1.396984004031765e-07,5,0,True,3.0,0.18620871366628683,,,,,,,,3,1,1
174,1.2498767887336726e-07,5,0,True,3.0,0.18197008586099847,,,,,,,,3,1,1
175,1.5938068997911614e-07,5,0,True,3.0,0.1778279410038924,1.2442470165296982e-07,1.0,1.0,1.2442470165296982e-07,5.826014518737793,1.0,7.222239013367687e-35,3,1,1
176,1.201521797611349e-07,5,0,True,3.0,0.17378008287493754,,,,,,,,3,1,1
177,1.192093463942001e-07,5,0,True,3.0,0.16982436524617445,,,,,,,,3,1,1
178,2.9552662454079837e-05,5,0,True,3.0,0.16595869074375608,,,,,,,,3,1,1
179,3.047971404157579e-07,5,0,True,3.0,0.16218100973589303,,,,,,,,3,1,1
180,0.03148077428340912,5,0,True,3.0,0.15848931924611143,1.2129545723382762e-07,1.0,1.0,1.2129545723382762e-07,5.662291049957275,1.0,7.222239013367687e-35,3,1,1
181,1.1925303056159464e-07,5,0,True,3.0,0.1548816618912482,,,,,,,,3,1,1
182,6.73222871228063e-07,5,0,True,3.0,0.1513561248436209,,,,,,,,3,1,1
183,1.1946124800488178e-07,5,0,True,3.0,0.14791083881682082,,,,,,,,3,1,1
184,1.1920928955078125e-07,5,0,True,3.0,0.14454397707459285,,,,,,,,3,1,1
185,1.1920928955078125e-07,5,0,True,3.0,0.14125375446227542,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,5.66208028793335,1.0,7.222239013367687e-35,3,1,1
186,1.1920928955078125e-07,5,0,True,3.0,0.1380384264602885,,,,,,,,3,1,1
187,1.1920928955078125e-07,5,0,True,3.0,0.13489628825916536,,,,,,,,3,1,1
188,1.1920928955078125e-07,5,0,True,3.0,0.13182567385564073,,,,,,,,3,1,1
189,1.192106537928339e-07,5,0,True,3.0,0.12882495516931344,,,,,,,,3,1,1
190,1.1920928955078125e-07,5,0,True,3.0,0.12589254117941676,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,5.621339321136475,1.0,7.222239013367687e-35,3,1,1
191,1.1920928955078125e-07,5,0,True,3.0,0.12302687708123822,,,,,,,,3,1,1
192,1.1920928955078125e-07,5,0,True,3.0,0.12022644346174136,,,,,,,,3,1,1
193,1.1920928955078125e-07,5,0,True,3.0,0.11748975549395303,,,,,,,,3,1,1
194,1.1920928955078125e-07,5,0,True,3.0,0.11481536214968836,,,,,,,,3,1,1
195,1.1920928955078125e-07,5,0,True,3.0,0.11220184543019635,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,6.179460525512695,1.0,7.222239013367687e-35,3,1,1
196,1.1920928955078125e-07,5,0,True,3.0,0.1096478196143185,,,,,,,,3,1,1
197,1.1920928955078125e-07,5,0,True,3.0,0.10715193052376067,,,,,,,,3,1,1
198,1.1920928955078125e-07,5,0,True,3.0,0.10471285480508997,,,,,,,,3,1,1
199,1.1920928955078125e-07,5,0,True,3.0,0.10232929922807546,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,5.9384918212890625,1.0,7.222239013367687e-35,3,1,1
0,1.0982019901275635,5,0,True,3.0,10.0,1.1034830808639526,0.31875,0.31875,1.1005107164382935,1.5468794107437134,0.39645838737487793,1.0548348426818848,3,1,2
1,1.1096692085266113,5,0,True,3.0,9.772372209558107,,,,,,,,3,1,2
2,0.42439550161361694,5,0,True,3.0,9.54992586021436,,,,,,,,3,1,2
3,0.5167533159255981,5,0,True,3.0,9.33254300796991,,,,,,,,3,1,2
4,0.2631472051143646,5,0,True,3.0,9.120108393559098,,,,,,,,3,1,2
5,0.6380840539932251,5,0,True,3.0,8.912509381337456,4.326663970947266,0.49375,0.49375,3.2048425674438477,6.218732833862305,0.5,0.1600022315979004,3,1,2
6,0.004116669297218323,5,0,True,3.0,8.709635899560807,,,,,,,,3,1,2
7,0.0001444839290343225,5,0,True,3.0,8.511380382023765,,,,,,,,3,1,2
8,0.0007543980609625578,5,0,True,3.0,8.317637711026709,,,,,,,,3,1,2
9,0.0016417514998465776,5,0,True,3.0,8.128305161640993,,,,,,,,3,1,2
